document,customer,channel,document_id,event,time,.order
Product B.pdf,144,email,1548,start,2017-05-21T10:16:14Z,1548
Product B.pdf,236,email,1598,complete,2017-08-23T05:59:38Z,4319
working with us,120,conversation,1854,complete,2017-05-05T19:13:46Z,4575
order,61,showpad,2290,start,2017-03-14T18:45:53Z,2290
survey.pdf,386,conversation,1420,start,2018-01-14T04:33:34Z,1420
order,150,showpad,2379,complete,2017-06-04T17:57:25Z,5100
Company presentation.pdf,225,email,225,start,2017-08-07T09:06:07Z,225
Product A,300,conversation,800,complete,2017-10-18T15:19:33Z,3521
Product A,37,showpad,537,complete,2017-02-09T14:08:24Z,3258
product A - details.pdf,252,email,1117,start,2017-09-07T19:23:45Z,1117
Company presentation.pdf,368,email,368,complete,2017-12-11T20:08:49Z,3089
Company presentation.pdf,405,email,405,complete,2018-01-27T09:21:23Z,3126
order,422,showpad,2651,complete,2018-02-10T20:01:24Z,5372
survey.pdf,206,email,1337,complete,2017-07-25T16:52:16Z,4058
survey.pdf,325,showpad,1386,complete,2017-11-11T03:54:47Z,4107
Product A,254,showpad,754,complete,2017-09-09T08:34:26Z,3475
survey.pdf,268,email,1360,start,2017-09-28T15:45:22Z,1360
survey.pdf,277,email,1363,complete,2017-10-02T13:27:31Z,4084
survey.pdf,302,email,1375,complete,2017-10-20T11:05:08Z,4096
working with us,465,showpad,2199,start,2018-03-26T13:15:08Z,2199
order,386,email,2615,start,2018-01-15T02:42:27Z,2615
Company presentation.pdf,493,showpad,493,start,2018-04-29T04:55:10Z,493
order,107,showpad,2336,start,2017-04-27T00:12:17Z,2336
product A - details.pdf,345,email,1160,start,2017-11-25T00:44:30Z,1160
order,12,showpad,2241,start,2017-01-11T09:46:21Z,2241
Company presentation.pdf,344,showpad,344,start,2017-11-21T09:28:02Z,344
Product B.pdf,94,showpad,1522,complete,2017-04-09T08:03:49Z,4243
order,228,showpad,2457,start,2017-08-14T23:12:50Z,2457
Product A,362,email,862,complete,2017-12-07T04:49:07Z,3583
Company presentation.pdf,424,email,424,complete,2018-02-11T18:29:18Z,3145
order,375,showpad,2604,start,2018-01-01T01:48:21Z,2604
survey.pdf,111,email,1288,start,2017-04-30T09:43:59Z,1288
Product A,349,showpad,849,start,2017-11-26T04:37:57Z,849
Product B.pdf,276,email,1624,complete,2017-09-30T18:44:46Z,4345
Product A,338,showpad,838,complete,2017-11-19T09:35:25Z,3559
product A - details.pdf,196,showpad,1095,start,2017-07-16T10:59:00Z,1095
working with us,254,conversation,1988,complete,2017-09-15T02:13:16Z,4709
order,14,showpad,2243,complete,2017-01-21T13:10:35Z,4964
Company presentation.pdf,285,email,285,complete,2017-10-05T14:52:07Z,3006
survey.pdf,453,showpad,1454,start,2018-03-19T18:54:44Z,1454
Product A,241,email,741,start,2017-08-22T19:57:16Z,741
Company presentation.pdf,47,showpad,47,complete,2017-02-23T10:01:55Z,2768
Product A,473,showpad,973,complete,2018-04-12T17:47:20Z,3694
order,204,showpad,2433,start,2017-07-25T21:37:58Z,2433
Company presentation.pdf,419,showpad,419,start,2018-02-08T03:39:21Z,419
Product A,442,showpad,942,complete,2018-02-28T06:36:34Z,3663
order,354,showpad,2583,start,2017-12-03T00:02:09Z,2583
survey.pdf,13,showpad,1244,start,2017-01-15T02:41:17Z,1244
working with us,224,showpad,1958,start,2017-08-08T20:24:59Z,1958
order,6,email,2235,complete,2017-01-11T11:27:34Z,4956
Product B.pdf,477,conversation,1721,start,2018-04-15T03:06:18Z,1721
Company presentation.pdf,355,showpad,355,start,2017-11-30T09:26:01Z,355
product A - details.pdf,26,email,1014,start,2017-02-02T05:59:23Z,1014
order,402,showpad,2631,start,2018-01-30T04:05:12Z,2631
order,435,showpad,2664,start,2018-02-25T11:53:48Z,2664
working with us,111,showpad,1845,start,2017-04-30T18:41:40Z,1845
working with us,238,showpad,1972,start,2017-08-23T03:30:37Z,1972
Company presentation.pdf,345,showpad,345,complete,2017-11-22T20:25:15Z,3066
working with us,301,showpad,2035,start,2017-10-20T21:05:59Z,2035
survey.pdf,117,email,1292,complete,2017-05-03T00:45:06Z,4013
Product B.pdf,288,email,1629,start,2017-10-08T15:36:13Z,1629
order,384,showpad,2613,start,2018-01-08T07:05:17Z,2613
Company presentation.pdf,337,showpad,337,start,2017-11-17T12:37:00Z,337
Company presentation.pdf,465,showpad,465,complete,2018-03-24T20:33:07Z,3186
survey.pdf,111,conversation,1288,complete,2017-04-30T13:27:54Z,4009
order,103,email,2332,complete,2017-04-23T02:36:55Z,5053
Company presentation.pdf,141,email,141,start,2017-05-17T14:25:06Z,141
Product A,306,conversation,806,complete,2017-10-22T23:42:22Z,3527
order,399,email,2628,start,2018-01-29T12:05:20Z,2628
Product A,409,showpad,909,start,2018-01-29T20:07:47Z,909
Company presentation.pdf,106,email,106,start,2017-04-21T02:19:09Z,106
Product B.pdf,383,showpad,1676,complete,2018-01-08T05:10:45Z,4397
Product A,158,showpad,658,start,2017-06-05T05:31:20Z,658
Company presentation.pdf,462,showpad,462,complete,2018-03-20T10:06:17Z,3183
Product A,435,email,935,complete,2018-02-22T01:28:01Z,3656
order,67,email,2296,start,2017-03-20T12:11:39Z,2296
order,369,showpad,2598,complete,2017-12-19T23:57:00Z,5319
Product A,152,email,652,complete,2017-06-01T09:08:15Z,3373
order,357,showpad,2586,complete,2017-12-03T19:20:40Z,5307
Product A,428,showpad,928,complete,2018-02-17T16:34:28Z,3649
Company presentation.pdf,487,showpad,487,complete,2018-04-27T04:33:35Z,3208
Company presentation.pdf,55,showpad,55,start,2017-03-01T15:13:30Z,55
survey.pdf,135,email,1302,complete,2017-05-16T15:10:54Z,4023
order,288,showpad,2517,complete,2017-10-09T11:09:01Z,5238
order,282,email,2511,complete,2017-10-08T23:08:14Z,5232
Company presentation.pdf,389,showpad,389,start,2018-01-08T10:32:21Z,389
survey.pdf,317,email,1381,complete,2017-11-02T22:04:06Z,4102
order,32,email,2261,complete,2017-02-10T15:10:58Z,4982
Product A,484,conversation,984,complete,2018-04-23T06:52:27Z,3705
working with us,123,showpad,1857,start,2017-05-07T07:02:01Z,1857
survey.pdf,277,email,1363,complete,2017-10-02T13:27:31Z,4084
Product A,313,email,813,complete,2017-10-28T09:29:11Z,3534
survey.pdf,204,email,1336,start,2017-07-25T08:14:46Z,1336
order,378,showpad,2607,complete,2017-12-31T11:18:32Z,5328
Product A,108,conversation,608,complete,2017-04-24T01:02:27Z,3329
order,319,showpad,2548,start,2017-11-10T20:00:54Z,2548
survey.pdf,452,email,1453,complete,2018-03-11T13:51:57Z,4174
survey.pdf,468,email,1461,complete,2018-04-07T14:51:54Z,4182
Company presentation.pdf,424,showpad,424,start,2018-02-11T14:51:30Z,424
Company presentation.pdf,292,showpad,292,complete,2017-10-10T07:13:20Z,3013
Product B.pdf,455,conversation,1710,start,2018-03-17T10:30:24Z,1710
working with us,480,showpad,2214,start,2018-04-24T09:43:12Z,2214
product A - details.pdf,41,showpad,1019,complete,2017-02-20T19:59:18Z,3740
Company presentation.pdf,171,email,171,start,2017-06-17T23:00:33Z,171
Company presentation.pdf,288,showpad,288,start,2017-10-06T20:20:04Z,288
Company presentation.pdf,221,showpad,221,start,2017-08-03T17:05:27Z,221
order,405,showpad,2634,complete,2018-01-30T20:12:57Z,5355
working with us,288,showpad,2022,start,2017-10-09T02:55:54Z,2022
order,88,showpad,2317,start,2017-04-07T16:40:34Z,2317
working with us,50,showpad,1784,complete,2017-03-02T22:31:14Z,4505
survey.pdf,379,email,1417,complete,2017-12-31T06:15:34Z,4138
Product B.pdf,343,email,1658,complete,2017-11-26T17:20:24Z,4379
Company presentation.pdf,339,conversation,339,complete,2017-11-18T23:12:29Z,3060
Company presentation.pdf,179,conversation,179,complete,2017-06-24T07:43:08Z,2900
working with us,376,conversation,2110,start,2017-12-30T19:04:43Z,2110
Company presentation.pdf,42,email,42,complete,2017-02-13T20:55:45Z,2763
Product A,392,showpad,892,start,2018-01-13T13:13:43Z,892
order,165,showpad,2394,start,2017-06-15T12:07:28Z,2394
product A - details.pdf,319,showpad,1145,complete,2017-11-06T05:51:41Z,3866
Company presentation.pdf,126,email,126,start,2017-05-04T21:29:42Z,126
working with us,422,showpad,2156,start,2018-02-10T15:33:18Z,2156
order,84,email,2313,start,2017-04-04T10:32:47Z,2313
order,365,showpad,2594,complete,2017-12-14T22:06:41Z,5315
working with us,461,showpad,2195,complete,2018-03-23T01:33:13Z,4916
Product A,157,showpad,657,start,2017-06-05T16:40:36Z,657
survey.pdf,128,email,1298,complete,2017-05-09T06:20:15Z,4019
product A - details.pdf,186,email,1090,complete,2017-07-02T13:25:32Z,3811
Product A,223,showpad,723,complete,2017-08-07T02:30:24Z,3444
survey.pdf,135,email,1302,complete,2017-05-16T15:10:54Z,4023
Product B.pdf,88,showpad,1517,start,2017-04-05T15:11:56Z,1517
Company presentation.pdf,458,showpad,458,complete,2018-03-16T08:04:07Z,3179
order,203,showpad,2432,complete,2017-07-26T00:08:02Z,5153
order,231,showpad,2460,complete,2017-08-22T18:32:36Z,5181
product A - details.pdf,139,email,1068,complete,2017-05-19T03:57:40Z,3789
product A - details.pdf,1,conversation,1001,complete,2017-01-05T14:34:27Z,3722
survey.pdf,273,email,1361,start,2017-09-28T19:40:02Z,1361
product A - details.pdf,376,showpad,1177,complete,2017-12-23T11:35:40Z,3898
order,482,showpad,2711,start,2018-04-25T22:21:00Z,2711
order,462,showpad,2691,complete,2018-03-26T17:56:30Z,5412
product A - details.pdf,379,showpad,1180,start,2017-12-30T16:14:23Z,1180
order,6,showpad,2235,complete,2017-01-11T11:27:34Z,4956
Product B.pdf,40,email,1495,start,2017-02-21T01:37:05Z,1495
Product A,363,showpad,863,complete,2017-12-08T21:30:01Z,3584
order,150,showpad,2379,complete,2017-06-04T17:57:25Z,5100
survey.pdf,308,showpad,1378,complete,2017-11-02T08:09:37Z,4099
Company presentation.pdf,303,showpad,303,complete,2017-10-20T19:54:16Z,3024
survey.pdf,317,email,1381,start,2017-11-02T17:34:36Z,1381
Company presentation.pdf,455,showpad,455,start,2018-03-14T21:04:28Z,455
product A - details.pdf,187,email,1091,start,2017-07-08T13:30:11Z,1091
order,251,showpad,2480,start,2017-09-13T22:17:12Z,2480
Company presentation.pdf,441,showpad,441,start,2018-02-27T16:18:25Z,441
Product B.pdf,198,showpad,1576,start,2017-07-18T14:10:06Z,1576
order,330,showpad,2559,complete,2017-11-19T19:43:55Z,5280
Product A,428,showpad,928,complete,2018-02-17T16:34:28Z,3649
survey.pdf,450,email,1451,complete,2018-03-11T00:10:03Z,4172
order,110,showpad,2339,complete,2017-05-01T08:35:59Z,5060
survey.pdf,16,showpad,1246,complete,2017-01-21T09:07:55Z,3967
Company presentation.pdf,233,conversation,233,start,2017-08-15T18:36:09Z,233
Company presentation.pdf,444,email,444,complete,2018-03-01T23:52:29Z,3165
working with us,397,showpad,2131,start,2018-01-27T14:03:44Z,2131
Company presentation.pdf,210,showpad,210,complete,2017-07-24T14:29:17Z,2931
Company presentation.pdf,212,email,212,complete,2017-07-26T07:46:43Z,2933
order,393,showpad,2622,complete,2018-01-25T12:27:24Z,5343
Company presentation.pdf,399,email,399,complete,2018-01-24T10:17:10Z,3120
order,462,showpad,2691,complete,2018-03-26T17:56:30Z,5412
order,31,showpad,2260,complete,2017-02-10T15:53:22Z,4981
Product A,34,showpad,534,start,2017-02-06T05:05:57Z,534
working with us,206,showpad,1940,start,2017-07-26T07:36:36Z,1940
order,35,showpad,2264,start,2017-02-21T11:20:09Z,2264
order,400,showpad,2629,start,2018-01-29T12:05:20Z,2629
working with us,285,showpad,2019,complete,2017-10-09T02:55:54Z,4740
order,174,showpad,2403,complete,2017-06-25T20:10:39Z,5124
Product A,7,conversation,507,start,2017-01-06T03:19:50Z,507
Product A,347,email,847,start,2017-11-25T00:44:30Z,847
Product A,189,conversation,689,start,2017-07-05T18:10:04Z,689
Company presentation.pdf,415,conversation,415,complete,2018-02-04T09:54:23Z,3136
Product A,62,email,562,start,2017-03-09T00:31:00Z,562
order,297,email,2526,start,2017-10-26T03:04:04Z,2526
working with us,176,showpad,1910,complete,2017-06-28T10:20:24Z,4631
order,421,showpad,2650,start,2018-02-20T09:49:29Z,2650
order,257,conversation,2486,complete,2017-09-15T03:47:39Z,5207
Product A,410,showpad,910,complete,2018-01-30T20:29:52Z,3631
Product B.pdf,223,conversation,1588,start,2017-08-08T03:13:25Z,1588
product A - details.pdf,291,email,1133,start,2017-10-18T00:41:56Z,1133
survey.pdf,140,email,1306,complete,2017-06-04T13:53:02Z,4027
product A - details.pdf,105,email,1048,complete,2017-04-22T11:22:30Z,3769
order,200,showpad,2429,complete,2017-07-19T13:10:09Z,5150
order,73,conversation,2302,complete,2017-03-21T06:59:41Z,5023
Company presentation.pdf,325,showpad,325,start,2017-11-09T03:47:37Z,325
Product A,390,conversation,890,start,2018-01-09T02:56:39Z,890
survey.pdf,441,email,1448,complete,2018-03-04T16:41:32Z,4169
Product A,284,email,784,start,2017-10-01T20:19:47Z,784
Company presentation.pdf,500,showpad,500,start,2018-05-01T22:07:54Z,500
Product B.pdf,107,conversation,1531,complete,2017-04-26T07:59:50Z,4252
Product A,84,email,584,start,2017-04-02T01:06:18Z,584
Product A,482,showpad,982,complete,2018-04-18T00:52:02Z,3703
order,203,showpad,2432,complete,2017-07-26T00:08:02Z,5153
survey.pdf,213,email,1342,start,2017-08-04T13:41:31Z,1342
order,447,showpad,2676,complete,2018-03-11T19:07:07Z,5397
Product A,368,conversation,868,start,2017-12-11T20:08:49Z,868
Company presentation.pdf,402,showpad,402,complete,2018-01-24T22:53:44Z,3123
order,190,showpad,2419,complete,2017-07-13T06:36:10Z,5140
survey.pdf,348,email,1400,start,2017-11-25T21:54:56Z,1400
order,370,showpad,2599,start,2017-12-31T09:30:37Z,2599
Product A,476,email,976,complete,2018-04-13T19:49:04Z,3697
order,29,showpad,2258,complete,2017-02-10T14:25:58Z,4979
survey.pdf,21,showpad,1248,start,2017-01-21T16:35:48Z,1248
Product A,112,showpad,612,start,2017-04-26T10:40:04Z,612
working with us,16,showpad,1750,start,2017-01-21T14:04:34Z,1750
order,364,showpad,2593,complete,2017-12-14T03:15:30Z,5314
Product B.pdf,5,showpad,1475,complete,2017-01-07T13:52:35Z,4196
order,319,showpad,2548,start,2017-11-10T20:00:54Z,2548
working with us,246,showpad,1980,start,2017-08-30T09:49:07Z,1980
survey.pdf,6,email,1241,complete,2017-01-10T11:49:09Z,3962
working with us,307,showpad,2041,complete,2017-10-26T06:20:11Z,4762
order,378,email,2607,start,2017-12-31T09:30:37Z,2607
order,124,showpad,2353,start,2017-05-07T07:02:01Z,2353
Company presentation.pdf,466,email,466,complete,2018-03-24T21:03:54Z,3187
Company presentation.pdf,165,showpad,165,start,2017-06-13T02:52:24Z,165
Product A,188,showpad,688,start,2017-07-03T16:49:13Z,688
Product A,1,showpad,501,start,2017-01-02T12:40:20Z,501
working with us,252,showpad,1986,start,2017-09-14T15:19:14Z,1986
Company presentation.pdf,367,email,367,complete,2017-12-11T22:15:49Z,3088
working with us,293,showpad,2027,start,2017-10-15T07:36:24Z,2027
order,192,showpad,2421,complete,2017-07-13T06:01:53Z,5142
Product A,442,email,942,complete,2018-02-28T06:36:34Z,3663
Product A,462,email,962,start,2018-03-20T10:06:17Z,962
Company presentation.pdf,151,showpad,151,start,2017-05-31T09:16:08Z,151
survey.pdf,73,email,1273,start,2017-03-20T17:07:24Z,1273
survey.pdf,339,email,1393,complete,2017-11-22T00:01:49Z,4114
order,274,showpad,2503,start,2017-09-29T03:31:33Z,2503
product A - details.pdf,307,email,1140,start,2017-10-24T09:28:22Z,1140
order,253,showpad,2482,complete,2017-09-13T23:47:57Z,5203
working with us,249,conversation,1983,complete,2017-09-08T12:06:19Z,4704
survey.pdf,430,showpad,1440,start,2018-02-21T06:13:15Z,1440
order,135,showpad,2364,complete,2017-05-19T18:53:16Z,5085
order,234,showpad,2463,complete,2017-08-23T09:53:05Z,5184
working with us,351,showpad,2085,complete,2017-12-03T05:38:48Z,4806
Product A,188,showpad,688,start,2017-07-03T16:49:13Z,688
survey.pdf,213,email,1342,start,2017-08-04T13:41:31Z,1342
order,335,showpad,2564,start,2017-11-21T19:29:44Z,2564
survey.pdf,207,email,1338,complete,2017-07-26T02:51:04Z,4059
working with us,179,showpad,1913,start,2017-06-25T17:05:13Z,1913
Product B.pdf,490,showpad,1727,complete,2018-04-30T11:13:48Z,4448
Company presentation.pdf,177,email,177,start,2017-06-22T06:13:11Z,177
working with us,20,conversation,1754,complete,2017-01-22T04:20:23Z,4475
order,425,showpad,2654,start,2018-02-20T09:49:29Z,2654
Product B.pdf,401,showpad,1685,complete,2018-01-27T17:10:26Z,4406
Product B.pdf,355,showpad,1662,start,2017-12-01T05:32:26Z,1662
Company presentation.pdf,457,showpad,457,start,2018-03-16T04:58:52Z,457
Product A,477,email,977,complete,2018-04-14T08:13:52Z,3698
Company presentation.pdf,467,showpad,467,start,2018-03-29T18:17:50Z,467
product A - details.pdf,474,showpad,1228,complete,2018-04-12T16:11:41Z,3949
Product B.pdf,290,showpad,1631,start,2017-10-11T11:26:36Z,1631
working with us,360,showpad,2094,complete,2017-12-13T12:02:17Z,4815
Product A,355,email,855,start,2017-11-30T11:40:48Z,855
survey.pdf,396,email,1425,complete,2018-01-22T18:07:36Z,4146
Product A,141,showpad,641,complete,2017-05-19T07:57:15Z,3362
working with us,291,showpad,2025,complete,2017-10-20T02:35:28Z,4746
order,189,showpad,2418,start,2017-07-13T05:09:04Z,2418
Company presentation.pdf,373,showpad,373,start,2017-12-17T10:28:40Z,373
order,248,showpad,2477,start,2017-09-08T09:21:01Z,2477
working with us,291,showpad,2025,complete,2017-10-20T02:35:28Z,4746
Product A,146,conversation,646,complete,2017-05-21T21:58:38Z,3367
product A - details.pdf,386,showpad,1183,start,2018-01-05T08:34:48Z,1183
Company presentation.pdf,6,showpad,6,complete,2017-01-04T18:12:46Z,2727
survey.pdf,453,email,1454,start,2018-03-19T18:54:44Z,1454
order,402,showpad,2631,start,2018-01-30T04:05:12Z,2631
order,255,showpad,2484,start,2017-09-18T14:59:47Z,2484
order,11,showpad,2240,complete,2017-01-10T14:44:37Z,4961
working with us,162,showpad,1896,complete,2017-06-20T03:48:37Z,4617
Company presentation.pdf,195,showpad,195,start,2017-07-11T03:39:27Z,195
Product A,465,email,965,start,2018-03-24T20:33:07Z,965
working with us,9,showpad,1743,start,2017-01-09T19:55:47Z,1743
order,426,showpad,2655,complete,2018-02-21T14:15:01Z,5376
survey.pdf,173,email,1320,complete,2017-06-21T23:36:44Z,4041
order,491,showpad,2718,complete,2018-05-03T03:34:55Z,5439
order,164,showpad,2393,start,2017-06-15T12:07:29Z,2393
Product A,282,showpad,782,start,2017-09-30T18:52:31Z,782
working with us,359,showpad,2093,complete,2017-12-07T09:48:19Z,4814
product A - details.pdf,311,showpad,1142,complete,2017-11-02T03:43:41Z,3863
working with us,439,conversation,2173,start,2018-02-25T15:31:28Z,2173
Product A,347,showpad,847,complete,2017-11-25T15:12:43Z,3568
order,318,showpad,2547,start,2017-11-10T20:00:54Z,2547
Product A,465,conversation,965,complete,2018-03-25T09:25:10Z,3686
Company presentation.pdf,16,email,16,complete,2017-01-13T17:24:36Z,2737
Product A,199,showpad,699,complete,2017-07-16T05:47:11Z,3420
product A - details.pdf,301,email,1137,complete,2017-10-20T07:26:04Z,3858
survey.pdf,368,email,1410,start,2017-12-14T05:10:44Z,1410
Product A,412,showpad,912,complete,2018-02-01T05:03:35Z,3633
product A - details.pdf,429,showpad,1202,start,2018-02-21T02:58:48Z,1202
Company presentation.pdf,42,email,42,complete,2017-02-13T20:55:45Z,2763
working with us,117,showpad,1851,complete,2017-05-03T06:20:31Z,4572
Company presentation.pdf,412,showpad,412,complete,2018-01-30T10:52:24Z,3133
Product A,102,showpad,602,complete,2017-04-16T22:46:00Z,3323
survey.pdf,206,showpad,1337,complete,2017-07-25T16:52:16Z,4058
Company presentation.pdf,178,showpad,178,complete,2017-06-22T09:31:45Z,2899
Product B.pdf,174,conversation,1564,start,2017-06-24T22:02:16Z,1564
